Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Date,,,,,,
2015-04-22 00:00:00+00:00,8429.7,8429.7,8449.95,8284.7,8400.4,171800
2015-04-23 00:00:00+00:00,8398.3,8398.3,8504.95,8361.85,8478.2,156000
2015-04-24 00:00:00+00:00,8305.25,8305.25,8413.3,8273.35,8405.7,173600
2015-04-27 00:00:00+00:00,8213.8,8213.8,8334.45,8202.35,8330.55,171500
2015-04-28 00:00:00+00:00,8285.6,8285.6,8308,8185.15,8215.55,174600
2015-04-29 00:00:00+00:00,8239.75,8239.75,8308.2,8219.2,8274.8,160400
2015-04-30 00:00:00+00:00,8181.5,8181.5,8229.4,8144.75,8224.5,267700
2015-05-04 00:00:00+00:00,8331.95,8331.95,8346,8220.45,8230.05,131700
2015-05-05 00:00:00+00:00,8324.8,8324.8,8355.65,8280.6,8338.4,155500
2015-05-06 00:00:00+00:00,8097,8097,8331.95,8083,8316.6,209600
2015-05-07 00:00:00+00:00,8057.3,8057.3,8122.6,7997.15,8077,161600
2015-05-08 00:00:00+00:00,8191.5,8191.5,8224.95,8123.45,8131.5,183100
2015-05-11 00:00:00+00:00,8325.25,8325.25,8332.75,8224.65,8243.2,192000
2015-05-12 00:00:00+00:00,8126.95,8126.95,8326.65,8115.3,8326.15,173400
2015-05-13 00:00:00+00:00,8235.45,8235.45,8254.95,8089.8,8181.55,169800
2015-05-14 00:00:00+00:00,8224.2,8224.2,8236.25,8137.3,8232.45,134800
2015-05-15 00:00:00+00:00,8262.35,8262.35,8279.2,8212.2,8240.3,129800
2015-05-18 00:00:00+00:00,8373.65,8373.65,8384.6,8271.95,8284.95,148700
2015-05-19 00:00:00+00:00,8365.65,8365.65,8427.8,8335,8356.2,140300
2015-05-20 00:00:00+00:00,8423.25,8423.25,8440.35,8391.45,8392.65,123600
2015-05-21 00:00:00+00:00,8421,8421,8446.35,8382.5,8434.5,143800
2015-05-22 00:00:00+00:00,8458.95,8458.95,8489.55,8420.6,8432.5,187300
2015-05-25 00:00:00+00:00,8370.25,8370.25,8441.95,8364.15,8438.15,121300
2015-05-26 00:00:00+00:00,8339.35,8339.35,8378.9,8320.05,8377.1,116800
2015-05-27 00:00:00+00:00,8334.6,8334.6,8342.85,8277.95,8302.75,165500
2015-05-28 00:00:00+00:00,8319,8319,8364.5,8270.15,8345.7,232300
2015-05-29 00:00:00+00:00,8433.65,8433.65,8443.9,8305.7,8327.1,363900
2015-06-01 00:00:00+00:00,8433.4,8433.4,8467.15,8405.4,8417.25,122200
2015-06-02 00:00:00+00:00,8236.45,8236.45,8445.35,8226.05,8442.8,146800
2015-06-03 00:00:00+00:00,8135.1,8135.1,8236.7,8094.15,8232.45,171400
2015-06-04 00:00:00+00:00,8130.65,8130.65,8160.05,8056.75,8155.15,154700
2015-06-05 00:00:00+00:00,8114.7,8114.7,8191,8100.15,8119.15,162100
2015-06-08 00:00:00+00:00,8044.15,8044.15,8131,8030.55,8124.35,135900
2015-06-09 00:00:00+00:00,8022.4,8022.4,8057.15,8005.15,8026.5,136000
2015-06-10 00:00:00+00:00,8124.45,8124.45,8152.25,8023.8,8024.15,136800
2015-06-11 00:00:00+00:00,7965.35,7965.35,8163.05,7958.25,8157.3,166200
2015-06-12 00:00:00+00:00,7982.9,7982.9,7995.6,7940.3,7959.85,136600
2015-06-15 00:00:00+00:00,8013.9,8013.9,8057.7,7944.85,7986.6,133000
2015-06-16 00:00:00+00:00,8047.3,8047.3,8061.85,7952.35,8004.2,124000
2015-06-17 00:00:00+00:00,8091.55,8091.55,8136.85,8048.95,8084.2,152500
2015-06-18 00:00:00+00:00,8174.6,8174.6,8186.9,8101.8,8113.7,144800
2015-06-19 00:00:00+00:00,8224.95,8224.95,8250.8,8195.65,8201.15,147100
2015-06-22 00:00:00+00:00,8353.1,8353.1,8369.45,8257.4,8259.3,122700
2015-06-23 00:00:00+00:00,8381.55,8381.55,8398.45,8334.95,8377.45,131700
2015-06-24 00:00:00+00:00,8360.85,8360.85,8421.35,8338.9,8399.4,130100
2015-06-25 00:00:00+00:00,8398,8398,8423.15,8329.5,8336.25,201200
2015-06-26 00:00:00+00:00,8381.1,8381.1,8408.55,8339.7,8393.95,110600
2015-06-29 00:00:00+00:00,8318.4,8318.4,8329.45,8195.65,8247.05,132000
2015-06-30 00:00:00+00:00,8368.5,8368.5,8378,8298.95,8316.35,158500
2015-07-01 00:00:00+00:00,8453.05,8453.05,8481.6,8370.15,8376.25,131800
2015-07-02 00:00:00+00:00,8444.9,8444.9,8479.25,8433.2,8471.95,112000
2015-07-03 00:00:00+00:00,8484.9,8484.9,8497.75,8424.15,8440.1,88400
2015-07-06 00:00:00+00:00,8522.15,8522.15,8533.15,8386.15,8386.15,101500
2015-07-07 00:00:00+00:00,8510.8,8510.8,8561.35,8483.85,8525.5,122200
2015-07-08 00:00:00+00:00,8363.05,8363.05,8457.5,8341.4,8439.2,188100
2015-07-09 00:00:00+00:00,8328.55,8328.55,8400.3,8323,8364.85,131300
2015-07-10 00:00:00+00:00,8360.55,8360.55,8377.1,8315.4,8365.7,154100
2015-07-13 00:00:00+00:00,8459.65,8459.65,8471.65,8355.4,8397.25,117800
2015-07-14 00:00:00+00:00,8454.1,8454.1,8480.25,8424.1,8470.6,101700
2015-07-15 00:00:00+00:00,8523.8,8523.8,8531.4,8462.95,8463.4,105500
2015-07-16 00:00:00+00:00,8608.05,8608.05,8616.1,8542.9,8546.15,116000
2015-07-17 00:00:00+00:00,8609.85,8609.85,8642.95,8593.15,8623.65,105000
2015-07-20 00:00:00+00:00,8603.45,8603.45,8624.1,8559,8623.9,90600
2015-07-21 00:00:00+00:00,8529.45,8529.45,8646.75,8517.9,8601.5,164100
2015-07-22 00:00:00+00:00,8633.5,8633.5,8643.9,8498.65,8512.25,136800
2015-07-23 00:00:00+00:00,8589.8,8589.8,8654.75,8573.8,8643.95,132900
2015-07-24 00:00:00+00:00,8521.55,8521.55,8589.15,8513.5,8588.15,127400
2015-07-27 00:00:00+00:00,8361,8361,8492.2,8351.55,8492.1,136600
2015-07-28 00:00:00+00:00,8337,8337,8397.4,8321.75,8371.1,174600
2015-07-29 00:00:00+00:00,8375.05,8375.05,8381.5,8338.45,8365.6,141000
2015-07-30 00:00:00+00:00,8421.8,8421.8,8458.9,8408.3,8417,215200
2015-07-31 00:00:00+00:00,8532.85,8532.85,8548.95,8448,8456.1,203300
2015-08-03 00:00:00+00:00,8543.05,8543.05,8563.95,8508.1,8510.65,156700
2015-08-04 00:00:00+00:00,8516.9,8516.9,8565.15,8448.25,8564.1,187400
2015-08-05 00:00:00+00:00,8567.95,8567.95,8591.85,8545.85,8547.45,132800
2015-08-06 00:00:00+00:00,8588.65,8588.65,8606.3,8551.5,8585.8,134900
2015-08-07 00:00:00+00:00,8564.6,8564.6,8595.95,8552.7,8580.8,143700
2015-08-10 00:00:00+00:00,8525.6,8525.6,8621.55,8497.8,8577,123400
2015-08-11 00:00:00+00:00,8462.35,8462.35,8556.25,8441.3,8548.45,154400
2015-08-12 00:00:00+00:00,8349.45,8349.45,8446.95,8337.95,8445.7,190000
2015-08-13 00:00:00+00:00,8355.85,8355.85,8429.5,8339.75,8384.45,189200
2015-08-14 00:00:00+00:00,8518.55,8518.55,8530.1,8381.2,8402.35,155900
2015-08-17 00:00:00+00:00,8477.3,8477.3,8530.6,8428.05,8530.5,174700
2015-08-18 00:00:00+00:00,8466.55,8466.55,8525.75,8433.6,8505.85,153300
2015-08-19 00:00:00+00:00,8495.15,8495.15,8520.45,8425.95,8468.05,130500
2015-08-20 00:00:00+00:00,8372.75,8372.75,8501.35,8359.75,8471.05,184100
2015-08-21 00:00:00+00:00,8299.95,8299.95,8322.2,8225.05,8305.4,201300
2015-08-24 00:00:00+00:00,7809,7809,8060.05,7769.4,8055.95,312400
2015-08-25 00:00:00+00:00,7880.7,7880.7,7925.4,7667.25,7895.4,299100
2015-08-26 00:00:00+00:00,7791.85,7791.85,7930.05,7777.1,7865.25,216600
2015-08-27 00:00:00+00:00,7948.95,7948.95,7963.6,7862.3,7921.6,305000
2015-08-28 00:00:00+00:00,8001.95,8001.95,8091.8,7961.65,8053.7,195600
2015-08-31 00:00:00+00:00,7971.3,7971.3,8043.6,7947.95,8009.25,198200
2015-09-01 00:00:00+00:00,7785.85,7785.85,7929.1,7746.5,7907.95,184900
2015-09-02 00:00:00+00:00,7717,7717,7862.55,7699.25,7856.65,215300
2015-09-03 00:00:00+00:00,7823,7823,7845.6,7754.05,7774.45,155800
2015-09-04 00:00:00+00:00,7655.05,7655.05,7804.9,7626.85,7803.4,193600
2015-09-07 00:00:00+00:00,7558.8,7558.8,7705.05,7545.9,7685.85,141400
2015-09-08 00:00:00+00:00,7688.25,7688.25,7720.9,7539.5,7587.7,172200
2015-09-09 00:00:00+00:00,7818.6,7818.6,7846.05,7764.55,7805.85,208400
2015-09-10 00:00:00+00:00,7788.1,7788.1,7819.85,7678.5,7729.05,160300
2015-09-11 00:00:00+00:00,7789.3,7789.3,7864.85,7759.9,7833.8,136400
2015-09-14 00:00:00+00:00,7872.25,7872.25,7879.95,7761.85,7811.1,122800
2015-09-15 00:00:00+00:00,7829.1,7829.1,7880,7799.75,7867.35,136500
2015-09-16 00:00:00+00:00,7899.15,7899.15,7913.9,7853.3,7886.85,140000
2015-09-18 00:00:00+00:00,7981.9,7981.9,8055,7955.85,7967.45,241800
2015-09-21 00:00:00+00:00,7977.1,7977.1,7987.9,7908.35,7911.5,121800
2015-09-22 00:00:00+00:00,7812,7812,8021.6,7787.75,8014.8,168400
2015-09-23 00:00:00+00:00,7845.95,7845.95,7882.9,7723.25,7737.35,146700
2015-09-24 00:00:00+00:00,7868.5,7868.5,7894.5,7804.1,7838.4,202500
2015-09-28 00:00:00+00:00,7795.7,7795.7,7893.95,7787.95,7892.8,136300
2015-09-29 00:00:00+00:00,7843.3,7843.3,7926.55,7691.2,7725.7,240700
2015-09-30 00:00:00+00:00,7948.9,7948.9,7957.7,7874.5,7924.25,210700
2015-10-01 00:00:00+00:00,7950.9,7950.9,8008.25,7930.65,7992.05,156900
2015-10-05 00:00:00+00:00,8119.3,8119.3,8128.9,8005.1,8005.1,183100
2015-10-06 00:00:00+00:00,8152.9,8152.9,8180.95,8096.5,8180.45,178500
2015-10-07 00:00:00+00:00,8177.4,8177.4,8188.9,8132.9,8146.2,193900
2015-10-08 00:00:00+00:00,8129.35,8129.35,8196.75,8105.85,8196.75,171700
2015-10-09 00:00:00+00:00,8189.7,8189.7,8232.2,8139.65,8186.35,199700
2015-10-12 00:00:00+00:00,8143.6,8143.6,8244.5,8128.2,8231.5,199100
2015-10-13 00:00:00+00:00,8131.7,8131.7,8150.25,8088.6,8121.95,145900
2015-10-14 00:00:00+00:00,8107.9,8107.9,8139.3,8096.35,8102.4,138900
2015-10-15 00:00:00+00:00,8179.5,8179.5,8190.55,8129.8,8134.35,167200
2015-10-16 00:00:00+00:00,8238.15,8238.15,8246.4,8147.65,8193.65,156400
2015-10-19 00:00:00+00:00,8275.05,8275.05,8283.05,8239.2,8262.55,124500
2015-10-20 00:00:00+00:00,8261.65,8261.65,8294.05,8229.2,8280.3,155100
2015-10-21 00:00:00+00:00,8251.7,8251.7,8294.4,8217.15,8258.35,144800
2015-10-23 00:00:00+00:00,8295.45,8295.45,8328.1,8280.75,8308.25,152000
2015-10-26 00:00:00+00:00,8260.55,8260.55,8336.3,8252.05,8333.65,133900
2015-10-27 00:00:00+00:00,8232.9,8232.9,8241.95,8217.05,8230.35,156700
2015-10-28 00:00:00+00:00,8171.2,8171.2,8209.1,8131.8,8188.9,188900
2015-10-29 00:00:00+00:00,8111.75,8111.75,8179.6,8098,8175.45,217500
2015-10-30 00:00:00+00:00,8065.8,8065.8,8146.1,8044.4,8123.55,199500
2015-11-02 00:00:00+00:00,8050.8,8050.8,8060.7,7995.6,8054.55,136100
2015-11-03 00:00:00+00:00,8060.7,8060.7,8100.35,8031.75,8086.35,132500
2015-11-04 00:00:00+00:00,8040.2,8040.2,8116.1,8027.3,8104.9,122100
2015-11-05 00:00:00+00:00,7955.45,7955.45,8031.2,7944.1,8030.35,132100
2015-11-06 00:00:00+00:00,7954.3,7954.3,8002.65,7926.15,7956.55,219500
2015-11-09 00:00:00+00:00,7915.2,7915.2,7937.75,7771.7,7788.25,211800
2015-11-10 00:00:00+00:00,7783.35,7783.35,7885.1,7772.85,7877.6,165200
2015-11-13 00:00:00+00:00,7762.25,7762.25,7775.1,7730.9,7762.45,160900
2015-11-16 00:00:00+00:00,7806.6,7806.6,7838.85,7714.15,7732.95,149500
2015-11-17 00:00:00+00:00,7837.55,7837.55,7860.45,7793,7848.75,145000
2015-11-18 00:00:00+00:00,7731.8,7731.8,7843.4,7725.05,7823.15,143600
2015-11-19 00:00:00+00:00,7842.75,7842.75,7854.9,7765.45,7788.5,132600
2015-11-20 00:00:00+00:00,7856.55,7856.55,7906.95,7817.8,7841.9,151900
2015-11-23 00:00:00+00:00,7849.25,7849.25,7877.5,7825.2,7869.5,127000
2015-11-24 00:00:00+00:00,7831.6,7831.6,7870.35,7812.65,7837,130600
2015-11-26 00:00:00+00:00,7883.8,7883.8,7897.1,7832,7837.15,219800
2015-11-27 00:00:00+00:00,7942.7,7942.7,7959.3,7879.45,7910.6,150300
2015-11-30 00:00:00+00:00,7935.25,7935.25,7966,7922.8,7936.25,216300
2015-12-01 00:00:00+00:00,7954.9,7954.9,7972.15,7934.15,7958.15,138600
2015-12-02 00:00:00+00:00,7931.35,7931.35,7979.3,7910.8,7976.7,126300
2015-12-03 00:00:00+00:00,7864.15,7864.15,7912.3,7853.3,7902.3,125700
2015-12-04 00:00:00+00:00,7781.9,7781.9,7821.4,7775.7,7817.6,152500
2015-12-07 00:00:00+00:00,7765.4,7765.4,7825.4,7746.05,7816.55,137600
2015-12-08 00:00:00+00:00,7701.7,7701.7,7771.25,7685.45,7738.5,135100
2015-12-09 00:00:00+00:00,7612.5,7612.5,7702.85,7606.9,7695.5,140000
2015-12-10 00:00:00+00:00,7683.3,7683.3,7691.95,7610,7643.3,140800
2015-12-11 00:00:00+00:00,7610.45,7610.45,7703.05,7575.3,7699.6,167800
2015-12-14 00:00:00+00:00,7650.05,7650.05,7663.95,7551.05,7558.2,148900
2015-12-15 00:00:00+00:00,7700.9,7700.9,7705,7625.1,7659.15,134300
2015-12-16 00:00:00+00:00,7750.9,7750.9,7776.6,7715.75,7725.25,154300
2015-12-17 00:00:00+00:00,7844.35,7844.35,7852.9,7737.55,7783.05,175900
2015-12-18 00:00:00+00:00,7761.95,7761.95,7836.15,7753.35,7828.9,191400
2015-12-21 00:00:00+00:00,7834.45,7834.45,7840.75,7733.45,7745.65,126300
2015-12-22 00:00:00+00:00,7786.1,7786.1,7846.3,7776.85,7829.4,125700
2015-12-23 00:00:00+00:00,7865.95,7865.95,7871.45,7826.1,7830.45,117900
2015-12-24 00:00:00+00:00,7861.05,7861.05,7888.75,7835.5,7888.75,93500
2015-12-28 00:00:00+00:00,7925.15,7925.15,7937.2,7863,7863.2,122900
2015-12-29 00:00:00+00:00,7928.95,7928.95,7942.15,7902.75,7929.2,113000
2015-12-30 00:00:00+00:00,7896.25,7896.25,7944.75,7889.85,7938.6,106800
2015-12-31 00:00:00+00:00,7946.35,7946.35,7955.55,7891.15,7897.8,150900
2016-01-04 00:00:00+00:00,7791.3,7791.3,7937.55,7781.1,7924.55,134700
2016-01-05 00:00:00+00:00,7784.65,7784.65,7831.2,7763.25,7828.4,145200
2016-01-06 00:00:00+00:00,7741,7741,7800.95,7721.2,7788.05,147100
2016-01-07 00:00:00+00:00,7568.3,7568.3,7674.95,7556.6,7673.35,188900
2016-01-08 00:00:00+00:00,7601.35,7601.35,7634.1,7581.05,7611.65,157400
2016-01-11 00:00:00+00:00,7563.85,7563.85,7605.1,7494.35,7527.45,189000
2016-01-12 00:00:00+00:00,7510.3,7510.3,7588.3,7487.8,7587.2,163900
2016-01-13 00:00:00+00:00,7562.4,7562.4,7590.95,7425.8,7557.9,215200
2016-01-14 00:00:00+00:00,7536.8,7536.8,7604.8,7443.8,7467.4,200800
2016-01-15 00:00:00+00:00,7437.8,7437.8,7566.5,7427.3,7561.65,197500
2016-01-18 00:00:00+00:00,7351,7351,7463.65,7336.4,7420.35,233600
2016-01-19 00:00:00+00:00,7435.1,7435.1,7462.75,7364.15,7381.8,188300
2016-01-20 00:00:00+00:00,7309.3,7309.3,7470.9,7241.5,7357,225600
2016-01-21 00:00:00+00:00,7276.8,7276.8,7398.7,7250,7376.65,240700
2016-01-22 00:00:00+00:00,7422.45,7422.45,7433.4,7327.6,7355.7,229200
2016-01-25 00:00:00+00:00,7436.15,7436.15,7487.15,7421.2,7468.75,163200
2016-01-27 00:00:00+00:00,7437.75,7437.75,7477.9,7419.7,7469.6,187600
2016-01-28 00:00:00+00:00,7424.65,7424.65,7468.85,7409.6,7426.5,274500
2016-01-29 00:00:00+00:00,7563.55,7563.55,7575.65,7402.8,7413.35,298700
2016-02-01 00:00:00+00:00,7555.95,7555.95,7600.45,7541.25,7589.5,200400
2016-02-02 00:00:00+00:00,7455.55,7455.55,7576.3,7428.05,7566.65,230200
2016-02-03 00:00:00+00:00,7361.8,7361.8,7419.4,7350.3,7392.45,192000
2016-02-04 00:00:00+00:00,7404,7404,7457.05,7365.95,7411.45,222700
2016-02-05 00:00:00+00:00,7489.1,7489.1,7503.15,7406.65,7418.25,249800
2016-02-08 00:00:00+00:00,7387.25,7387.25,7512.55,7363.2,7489.7,171500
2016-02-09 00:00:00+00:00,7298.2,7298.2,7323.45,7275.15,7303.95,212100
2016-02-10 00:00:00+00:00,7215.7,7215.7,7271.85,7177.75,7264.3,246900
2016-02-11 00:00:00+00:00,6976.35,6976.35,7208.65,6959.95,7203.6,292300
2016-02-12 00:00:00+00:00,6980.95,6980.95,7034.8,6869,7023.65,333900
2016-02-15 00:00:00+00:00,7162.95,7162.95,7182.8,7056.8,7057.35,354200
2016-02-16 00:00:00+00:00,7048.25,7048.25,7204.65,7037.7,7201.25,253800
2016-02-17 00:00:00+00:00,7108.45,7108.45,7123.7,6960.65,7058.85,260000
2016-02-18 00:00:00+00:00,7191.75,7191.75,7215.1,7127.85,7177.4,246700
2016-02-19 00:00:00+00:00,7210.75,7210.75,7226.85,7145.95,7170.55,192300
2016-02-22 00:00:00+00:00,7234.55,7234.55,7252.4,7200.7,7208.85,154400
2016-02-23 00:00:00+00:00,7109.55,7109.55,7241.7,7090.7,7240.3,194400
2016-02-24 00:00:00+00:00,7018.7,7018.7,7090.8,7009.75,7075,199700
2016-02-25 00:00:00+00:00,6970.6,6970.6,7034.2,6961.4,7029.85,283100
2016-02-26 00:00:00+00:00,7029.75,7029.75,7052.9,6985.1,7039.3,206700
2016-02-29 00:00:00+00:00,6987.05,6987.05,7094.6,6825.8,7050.45,473400
2016-03-01 00:00:00+00:00,7222.3,7222.3,7235.5,7035.1,7038.25,275100
2016-03-02 00:00:00+00:00,7368.85,7368.85,7380.35,7308.15,7321.7,338500
2016-03-03 00:00:00+00:00,7475.6,7475.6,7483.95,7406.05,7429.55,278600
2016-03-04 00:00:00+00:00,7485.35,7485.35,7505.9,7444.1,7505.4,281700
2016-03-08 00:00:00+00:00,7485.3,7485.3,7527.15,7442.15,7486.4,257000
2016-03-09 00:00:00+00:00,7531.8,7531.8,7539,7424.3,7436.1,245100
2016-03-10 00:00:00+00:00,7486.15,7486.15,7547.1,7447.4,7545.35,224700
2016-03-11 00:00:00+00:00,7510.2,7510.2,7543.95,7460.6,7484.85,198700
2016-03-14 00:00:00+00:00,7538.75,7538.75,7583.7,7515.05,7542.6,166900
2016-03-15 00:00:00+00:00,7460.6,7460.6,7545.2,7452.8,7535.85,193700
2016-03-16 00:00:00+00:00,7498.75,7498.75,7508,7405.15,7457.05,195400
2016-03-17 00:00:00+00:00,7512.55,7512.55,7585.3,7479.4,7557.4,239600
2016-03-18 00:00:00+00:00,7604.35,7604.35,7613.6,7517.9,7534.65,237400
2016-03-21 00:00:00+00:00,7704.25,7704.25,7713.55,7617.7,7619.2,196800
2016-03-22 00:00:00+00:00,7714.9,7714.9,7728.2,7643.8,7695.55,208900
2016-03-23 00:00:00+00:00,7716.5,7716.5,7726.85,7670.6,7717.45,199600
2016-03-28 00:00:00+00:00,7615.1,7615.1,7749.4,7587.7,7741,242400
2016-03-29 00:00:00+00:00,7597,7597,7652.9,7582.25,7606.55,216800
2016-03-30 00:00:00+00:00,7735.2,7735.2,7741.95,7643.45,7651.1,232600
2016-03-31 00:00:00+00:00,7738.4,7738.4,7777.6,7702,7727.65,380100
2016-04-01 00:00:00+00:00,7713.05,7713.05,7740.15,7666.1,7718.05,183900
2016-04-04 00:00:00+00:00,7758.8,7758.8,7764.45,7704.4,7733.15,155500
2016-04-05 00:00:00+00:00,7603.2,7603.2,7736.3,7588.65,7736.3,203800
2016-04-06 00:00:00+00:00,7614.35,7614.35,7638.65,7591.75,7636.05,165600
2016-04-07 00:00:00+00:00,7546.45,7546.45,7630.75,7535.85,7630.4,234400
2016-04-08 00:00:00+00:00,7555.2,7555.2,7569.35,7526.7,7542.35,143400
2016-04-11 00:00:00+00:00,7671.4,7671.4,7678.8,7516.85,7577.8,179800
2016-04-12 00:00:00+00:00,7708.95,7708.95,7717.4,7663.35,7669.25,163400
2016-04-13 00:00:00+00:00,7850.45,7850.45,7864.8,7772.2,7777.15,220400
2016-04-18 00:00:00+00:00,7914.7,7914.7,7920.6,7842.75,7908.15,184600
2016-04-20 00:00:00+00:00,7914.75,7914.75,7950.4,7877.55,7950.05,205300
2016-04-21 00:00:00+00:00,7912.05,7912.05,7978.45,7884.1,7953.65,223700
2016-04-22 00:00:00+00:00,7899.3,7899.3,7923.35,7873.35,7891.8,183300
2016-04-25 00:00:00+00:00,7855.05,7855.05,7911,7827,7894.8,146300
2016-04-26 00:00:00+00:00,7962.65,7962.65,7974.5,7822.55,7828.15,202400
2016-04-27 00:00:00+00:00,7979.9,7979.9,7991,7940.55,7942,206800
2016-04-28 00:00:00+00:00,7847.25,7847.25,7992,7834.45,7967.4,292500
2016-04-29 00:00:00+00:00,7849.8,7849.8,7889.05,7788.7,7844.25,243700
2016-05-02 00:00:00+00:00,7805.9,7805.9,7829.8,7777.3,7822.7,146300
2016-05-03 00:00:00+00:00,7747,7747,7890.25,7735.15,7824.8,186500
2016-05-04 00:00:00+00:00,7706.55,7706.55,7749,7697.25,7724.15,199700
2016-05-05 00:00:00+00:00,7735.5,7735.5,7777.55,7706.85,7731,185100
2016-05-06 00:00:00+00:00,7733.45,7733.45,7738.9,7678.35,7717.65,163600
2016-05-09 00:00:00+00:00,7866.05,7866.05,7873.65,7753.55,7755.25,160600
2016-05-10 00:00:00+00:00,7887.8,7887.8,7896.9,7837.7,7873.55,162000
2016-05-11 00:00:00+00:00,7848.85,7848.85,7893.1,7780.9,7804.65,214100
2016-05-12 00:00:00+00:00,7900.4,7900.4,7916.05,7849.65,7871.45,152700
2016-05-13 00:00:00+00:00,7814.9,7814.9,7881,7784.2,7881,179500
2016-05-16 00:00:00+00:00,7860.75,7860.75,7873.9,7772.15,7831.2,205200
2016-05-17 00:00:00+00:00,7890.75,7890.75,7940.1,7879.7,7896.85,183400
2016-05-18 00:00:00+00:00,7870.15,7870.15,7882.05,7810.75,7846.75,156400
2016-05-19 00:00:00+00:00,7783.4,7783.4,7876.2,7766.8,7875.5,170400
2016-05-20 00:00:00+00:00,7749.7,7749.7,7812.4,7735.75,7792.2,157000
2016-05-23 00:00:00+00:00,7731.05,7731.05,7820.6,7722.2,7813.95,172000
2016-05-24 00:00:00+00:00,7748.85,7748.85,7761.55,7715.8,7738.05,147000
2016-05-25 00:00:00+00:00,7934.9,7934.9,7941.2,7809.3,7811.8,176200
2016-05-26 00:00:00+00:00,8069.65,8069.65,8083,7948.5,7974.45,264300
2016-05-27 00:00:00+00:00,8156.65,8156.65,8164.2,8077.05,8081.95,260900
2016-05-30 00:00:00+00:00,8178.5,8178.5,8200,8150.8,8166.5,247400
2016-05-31 00:00:00+00:00,8160.1,8160.1,8213.6,8134.3,8209.85,471000
2016-06-01 00:00:00+00:00,8179.95,8179.95,8215.35,8171.05,8179.2,194400
2016-06-02 00:00:00+00:00,8218.95,8218.95,8229.5,8154.75,8156.9,181700
2016-06-03 00:00:00+00:00,8220.8,8220.8,8262,8209.85,8246.2,379000
2016-06-06 00:00:00+00:00,8201.05,8201.05,8234.7,8186.05,8228.75,171600
2016-06-07 00:00:00+00:00,8266.45,8266.45,8294.95,8216.4,8235.55,241900
2016-06-08 00:00:00+00:00,8273.05,8273.05,8288.9,8252.05,8285.5,174300
2016-06-09 00:00:00+00:00,8203.6,8203.6,8273.35,8184.6,8273.35,174900
2016-06-10 00:00:00+00:00,8170.05,8170.05,8265.6,8162.85,8180.25,182200
2016-06-13 00:00:00+00:00,8110.6,8110.6,8125.25,8063.9,8102.25,169700
2016-06-14 00:00:00+00:00,8108.85,8108.85,8134.95,8069.5,8134.4,145500
2016-06-15 00:00:00+00:00,8206.6,8206.6,8213.2,8123.15,8139.4,169800
2016-06-16 00:00:00+00:00,8140.75,8140.75,8180.65,8074.45,8180.65,189200
2016-06-17 00:00:00+00:00,8170.2,8170.2,8195.25,8135.8,8176.65,166600
2016-06-20 00:00:00+00:00,8238.5,8238.5,8244.15,8107.35,8115.75,168600
2016-06-21 00:00:00+00:00,8219.9,8219.9,8257.25,8202.15,8255.4,137000
2016-06-22 00:00:00+00:00,8203.7,8203.7,8238.35,8153.25,8213.65,136100
2016-06-23 00:00:00+00:00,8270.45,8270.45,8285.6,8188.3,8201.15,154100
2016-06-24 00:00:00+00:00,8088.6,8088.6,8100.7,7927.05,8029.1,297600
2016-06-27 00:00:00+00:00,8094.7,8094.7,8120.65,8039.35,8039.35,162500
2016-06-28 00:00:00+00:00,8127.85,8127.85,8146.35,8086.85,8096.05,170400
2016-06-29 00:00:00+00:00,8204,8204,8212.4,8157.65,8173.1,147000
2016-06-30 00:00:00+00:00,8287.75,8287.75,8308.15,8242.1,8260.25,279400
2016-07-01 00:00:00+00:00,8328.35,8328.35,8356.75,8308.65,8313.05,165500
2016-07-04 00:00:00+00:00,8370.7,8370.7,8398.45,8364.7,8376.75,154200
2016-07-05 00:00:00+00:00,8335.95,8335.95,8381.45,8319.95,8379.3,139000
2016-07-07 00:00:00+00:00,8337.9,8337.9,8361.95,8317.7,8342,155500
2016-07-08 00:00:00+00:00,8323.2,8323.2,8353.3,8287.55,8350,137900
2016-07-11 00:00:00+00:00,8467.9,8467.9,8475.25,8407.05,8413.35,149800
2016-07-12 00:00:00+00:00,8521.05,8521.05,8526.6,8479.2,8502.6,183600
2016-07-13 00:00:00+00:00,8519.5,8519.5,8550.25,8493.55,8540.45,195500
2016-07-14 00:00:00+00:00,8565,8565,8571.4,8500.7,8515.75,153900
2016-07-15 00:00:00+00:00,8541.4,8541.4,8594.8,8510.05,8565.45,221700
2016-07-18 00:00:00+00:00,8508.7,8508.7,8587.1,8494.35,8564.05,164300
2016-07-19 00:00:00+00:00,8528.55,8528.55,8540.05,8476.7,8514.3,167900
2016-07-20 00:00:00+00:00,8565.85,8565.85,8569.9,8512.55,8515.45,160300
2016-07-21 00:00:00+00:00,8510.1,8510.1,8585.25,8503.45,8582.7,150000
2016-07-22 00:00:00+00:00,8541.2,8541.2,8548.95,8489.8,8519.65,143200
2016-07-25 00:00:00+00:00,8635.65,8635.65,8641.15,8517.2,8519.95,150000
2016-07-26 00:00:00+00:00,8590.65,8590.65,8644.9,8577.15,8633.75,154800
2016-07-27 00:00:00+00:00,8615.8,8615.8,8665,8572.05,8599.4,184100
