Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Rolling Mean,Rolling std,Bollinger High,Bollinger Low,Garch forecast,Position BB,,
2025-01-23 12:00:00+00:00,3212.164307,3214.690186,3189.440674,3205.360596,348076032,0,0,3229.542786,26.14919852,3281.841183,3177.244389,0.36716328,,,
2025-01-23 13:00:00+00:00,3202.227051,3236.283447,3202.188477,3236.283447,255094784,0,0,3227.104639,22.75467177,3272.613982,3181.595295,0.44669182,,,
2025-01-23 14:00:00+00:00,3233.546631,3283.987793,3224.543457,3266.699951,909131776,0,0,3227.997156,23.97009095,3275.937338,3180.056974,0.510279138,,,
2025-01-23 15:00:00+00:00,3274.683105,3282.030518,3229.737793,3256.679199,1614237696,0,0,3227.764673,23.65021003,3275.065093,3180.464253,0.475256988,,,
2025-01-23 16:00:00+00:00,3258.605713,3294.887939,3255.047852,3255.521484,738861056,0,0,3227.544519,23.35372067,3274.25196,3180.837078,0.43355238,,,
2025-01-23 17:00:00+00:00,3248.733643,3270.112549,3235.63208,3265.206543,570789888,0,0,3227.918274,23.91532518,3275.748924,3180.087624,0.40688917,,,
2025-01-23 18:00:00+00:00,3266.562012,3268.479248,3237.735596,3244.714844,0,0,0,3227.930078,23.92398606,3275.77805,3180.082106,0.422448421,,,
2025-01-23 19:00:00+00:00,3240.359131,3246.257324,3198.084717,3206.453369,13432832,0,0,3226.287781,24.22790008,3274.743581,3177.831981,0.55753855,,,
2025-01-23 20:00:00+00:00,3206.017578,3293.26416,3200.112793,3248.238037,3254996992,0,0,3225.882202,23.76158115,3273.405364,3178.35904,0.703952761,,,
2025-01-23 21:00:00+00:00,3246.96167,3252.821777,3216.902344,3248.871582,1610514432,0,0,3226.756128,24.29046713,3275.337062,3178.175194,0.629040497,,,
2025-01-23 22:00:00+00:00,3249.724365,3317.992676,3249.724365,3317.361572,1306458112,0,0,3231.548706,31.5669362,3294.682578,3168.414834,1.093368793,1,,
2025-01-23 23:00:00+00:00,3321.698242,3343.199951,3315.251709,3339.853027,534237184,0,0,3237.308398,39.70406122,3316.716521,3157.900276,1.018808804,,,
2025-01-24 00:00:00+00:00,3342.165527,3347.66333,3285.706543,3287.605469,230959104,0,0,3241.976123,39.8628819,3321.701887,3162.250359,1.219057941,,,
2025-01-24 01:00:00+00:00,3286.321289,3324.025391,3286.321289,3297.231201,252774400,0,0,3246.216589,41.04681326,3328.310216,3164.122963,1.078353674,,,
2025-01-24 02:00:00+00:00,3297.574219,3310.504883,3284.230713,3286.035889,177307648,0,0,3250.272815,40.7575459,3331.787907,3168.757723,0.965483602,,,
2025-01-24 03:00:00+00:00,3285.551758,3310.132324,3277.695313,3301.195313,30072832,0,0,3253.849561,41.97414013,3337.797841,3169.90128,0.879176188,,,
2025-01-24 04:00:00+00:00,3302.717285,3334.280029,3294.57373,3334.280029,0,0,0,3260.065002,44.27536741,3348.615737,3171.514268,0.899288944,,,
2025-01-24 05:00:00+00:00,3333.355225,3404.101563,3331.562012,3404.101563,1043830784,0,0,3270.578259,52.00991297,3374.598085,3166.558433,1.324538334,1,,
2025-01-24 06:00:00+00:00,3409.068848,3409.068848,3381.263184,3387.828857,1026940928,0,0,3280.044287,55.32540108,3390.695089,3169.393485,1.191372503,,,
2025-01-24 07:00:00+00:00,3387.194824,3397.17041,3374.335449,3382.724365,206188544,0,0,3288.612317,57.36084413,3403.334005,3173.890629,1.051480646,,,
2025-01-24 08:00:00+00:00,3380.423096,3414.519287,3378.449463,3401.762695,500027392,0,0,3298.432422,59.14234932,3416.717121,3180.147723,0.965870315,,,
2025-01-24 09:00:00+00:00,3401.870605,3409.535645,3394.18335,3400.45874,0,0,0,3306.641187,61.41220966,3429.465606,3183.816767,0.855736223,,,
2025-01-24 10:00:00+00:00,3403.979736,3411.355225,3392.282471,3411.355225,0,0,0,3313.87395,64.8809438,3443.635838,3184.112063,0.771915656,,,
2025-01-24 11:00:00+00:00,3412.743164,3412.75415,3396.560791,3400.465088,391098368,0,0,3321.063245,66.16338111,3453.390007,3188.736482,0.701224244,,,
2025-01-24 12:00:00+00:00,3399.714355,3403.205322,3387.138916,3402.634521,0,0,0,3328.418896,66.66898024,3461.756857,3195.080936,0.626415527,,,
2025-01-24 13:00:00+00:00,3402.913818,3420.9375,3393.28418,3393.576904,0,0,0,3334.837415,66.44195031,3467.721315,3201.953514,0.570885414,,,
2025-01-24 14:00:00+00:00,3396.094971,3419.879639,3384.577393,3401.626709,0,0,0,3342.683008,64.47512285,3471.633254,3213.732762,0.518986621,,,
2025-01-24 15:00:00+00:00,3400.783936,3405.041992,3361.817139,3384.489014,0,0,0,3351.58479,56.46991793,3464.524626,3238.644954,0.502971299,,,
2025-01-24 16:00:00+00:00,3383.801514,3396.056641,3381.403076,3381.722168,0,0,0,3358.258997,51.26042412,3460.779845,3255.738148,0.455102005,,,
2025-01-24 17:00:00+00:00,3381.315918,3404.514404,3378.80127,3398.718018,0,0,0,3365.751318,44.99919225,3455.749703,3275.752934,0.444629616,,,
2025-01-24 18:00:00+00:00,3398.635742,3406.943359,3377.147949,3379.292969,54642688,0,0,3368.847888,43.60326679,3456.054422,3281.641355,0.448721362,,,
2025-01-24 19:00:00+00:00,3382.351318,3394.591064,3367.821045,3369.271484,46430208,0,0,3370.318811,43.06656893,3456.451949,3284.185673,0.420521673,,,
2025-01-24 20:00:00+00:00,3369.148193,3378.302734,3331.719238,3337.936768,0,0,0,3372.835376,39.28324646,3451.401869,3294.268883,0.496226748,,,
2025-01-24 21:00:00+00:00,3335.025146,3344.950195,3326.0271,3329.928711,0,0,0,3374.470251,36.5569706,3447.584193,3301.35631,0.458119557,,,
2025-01-24 22:00:00+00:00,3329.943848,3335.577148,3324.763184,3325.3125,0,0,0,3376.434082,32.37164556,3441.177373,3311.690791,0.42021426,,,
2025-01-24 23:00:00+00:00,3325.186768,3325.186768,3306.871094,3308.550293,0,0,0,3376.801831,31.5020274,3439.805886,3313.797776,0.417475229,1,,
2025-01-25 00:00:00+00:00,3309.755371,3311.4646,3275.860107,3275.860107,81424384,0,0,3373.880835,37.74266081,3449.366157,3298.395513,0.505498171,,,
2025-01-25 01:00:00+00:00,3271.083252,3303.904053,3271.083252,3294.48291,0,0,0,3368.399902,40.94642591,3450.292754,3286.507051,0.495999917,,,
2025-01-25 02:00:00+00:00,3294.5625,3301.630127,3291.532471,3294.813477,0,0,0,3363.749133,43.80607433,3451.361282,3276.136985,0.450735579,,,
2025-01-25 03:00:00+00:00,3294.667236,3320.634033,3293.481934,3320.634033,0,0,0,3360.644617,44.58378439,3449.812185,3271.477048,0.483081051,,,
2025-01-25 04:00:00+00:00,3318.178955,3318.178955,3298.105713,3298.105713,0,0,0,3355.461768,45.56645949,3446.594687,3264.328849,0.496920165,,,
2025-01-25 05:00:00+00:00,3298.794678,3300.766357,3289.224609,3295.961426,0,0,0,3350.236902,46.1230169,3442.482936,3257.990868,0.452232451,,,
2025-01-25 06:00:00+00:00,3296.473145,3300.662598,3284.956299,3290.75708,0,0,0,3344.206995,45.59231541,3435.391625,3253.022364,0.416394021,,,
2025-01-25 07:00:00+00:00,3289.518799,3293.80835,3284.798096,3290.080078,0,0,0,3338.687744,45.1022422,3428.892229,3248.48326,0.38213927,,,
2025-01-25 08:00:00+00:00,3289.374512,3299.465576,3283.217041,3290.134033,0,0,0,3333.06272,43.70082939,3420.464379,3245.661061,0.352295522,,,
2025-01-25 09:00:00+00:00,3290.259521,3290.259521,3281.884521,3285.033936,0,0,0,3327.635571,42.51390241,3412.663376,3242.607766,0.329670279,,,
2025-01-25 10:00:00+00:00,3282.589355,3293.074707,3274.053955,3293.074707,0,0,0,3322.207971,39.38460432,3400.97718,3243.438763,0.313443934,,,
2025-01-25 11:00:00+00:00,3295.272217,3308.870117,3291.831543,3308.843018,0,0,0,3318.425671,36.62424563,3391.674163,3245.17718,0.319805938,,,
2025-01-25 12:00:00+00:00,3306.61084,3306.61084,3295.769775,3303.408203,0,0,0,3314.509973,33.55890031,3381.627774,3247.392173,0.302035443,,,
2025-01-25 13:00:00+00:00,3304.0896,3308.760986,3301.611084,3307.237549,0,0,0,3309.93595,27.08782559,3364.111601,3255.760299,0.28411781,,,
2025-01-25 14:00:00+00:00,3307.141113,3316.954102,3299.62207,3316.831299,0,0,0,3306.812866,21.74412485,3350.301116,3263.324617,0.276956207,,,
2025-01-25 15:00:00+00:00,3315.945068,3342.666504,3310.568359,3336.77417,0,0,0,3305.188,17.6622245,3340.512449,3269.863551,0.304322901,,,
2025-01-25 16:00:00+00:00,3335.726563,3345.727783,3332.66748,3338.976563,0,0,0,3305.23999,17.76492764,3340.769846,3269.710135,0.285170979,,,
2025-01-25 17:00:00+00:00,3341.634766,3344.526855,3332.166992,3342.43335,0,0,0,3305.865222,18.86552855,3343.596279,3268.134165,0.269153554,,,
2025-01-25 18:00:00+00:00,3343.783936,3346.279053,3335.924316,3340.40918,0,0,0,3306.620056,19.95514454,3346.530345,3266.709767,0.254760914,,,
2025-01-25 19:00:00+00:00,3341.033691,3342.822021,3336.282715,3339.159424,0,0,0,3308.150513,21.24318686,3350.636886,3265.664139,0.241758535,,,
2025-01-25 20:00:00+00:00,3339.159424,3348.990723,3336.574219,3336.574219,0,0,0,3311.186218,20.71754075,3352.6213,3269.751137,0.231038128,,,
2025-01-25 21:00:00+00:00,3336.840332,3341.408691,3333.061768,3339.929199,0,0,0,3313.458533,21.27390741,3356.006348,3270.910718,0.221513201,,,
2025-01-25 22:00:00+00:00,3339.631104,3343.637939,3333.903564,3334.331055,0,0,0,3315.434412,21.28620222,3358.006816,3272.862007,0.216432866,,,
2025-01-25 23:00:00+00:00,3334.769043,3334.769043,3316.064453,3316.064453,0,0,0,3315.205933,21.25195041,3357.709833,3272.702032,0.249067542,,,
2025-01-26 00:00:00+00:00,3317.262939,3326.526611,3315.006348,3321.326172,0,0,0,3316.366956,20.89994064,3358.166837,3274.567074,0.23887495,,,
2025-01-26 01:00:00+00:00,3321.231689,3336.300049,3319.133789,3329.867432,0,0,0,3318.062256,20.52948996,3359.121236,3277.003276,0.235116856,,,
2025-01-26 02:00:00+00:00,3330.436768,3330.436768,3319.076172,3323.320068,0,0,0,3319.690405,19.51624662,3358.722899,3280.657912,0.22949374,,,
2025-01-26 03:00:00+00:00,3325.627441,3347.002197,3325.627441,3337.239746,0,0,0,3322.048389,18.57672559,3359.20184,3284.894937,0.240765436,,,
2025-01-26 04:00:00+00:00,3338.039063,3359.152832,3336.891357,3354.110107,220875776,0,0,3325.247192,18.29808842,3361.843369,3288.651016,0.260415263,,,
2025-01-26 05:00:00+00:00,3351.389648,3351.389648,3338.34082,3341.295898,10655744,0,0,3328.060291,15.96668452,3359.99366,3296.126921,0.266072623,,,
2025-01-26 06:00:00+00:00,3341.606934,3345.354492,3338.686768,3341.408203,0,0,0,3330.476965,13.91919283,3358.315351,3302.63858,0.250469193,,,
2025-01-26 07:00:00+00:00,3341.838379,3343.479248,3332.358643,3338.01416,0,0,0,3331.935522,13.03309247,3358.001707,3305.869338,0.238618755,,,
2025-01-26 08:00:00+00:00,3338.06665,3340.656006,3325.591553,3330.716553,89849856,0,0,3333.30094,11.18683231,3355.674605,3310.927275,0.233609376,,,
2025-01-26 09:00:00+00:00,3331.190186,3331.190186,3295.828369,3296.563721,234103808,0,0,3332.767249,12.65407261,3358.075394,3307.459103,0.360681543,-1,,
2025-01-26 10:00:00+00:00,3297.827881,3305.942139,3297.527832,3303.927246,0,0,0,3332.122046,13.7875822,3359.69721,3304.546881,0.337601152,,,
2025-01-26 11:00:00+00:00,3305.580322,3314.859619,3303.511963,3311.84082,89970688,0,0,3330.875378,14.45583709,3359.787053,3301.963704,0.3188879,,,
2025-01-26 12:00:00+00:00,3311.765381,3311.765381,3300.595459,3307.231445,0,0,0,3329.288123,15.24099744,3359.770117,3298.806128,0.299064499,,,
2025-01-26 13:00:00+00:00,3307.28833,3308.513184,3301.307129,3306.807373,278262784,0,0,3327.506824,15.69880762,3358.904439,3296.109208,0.279281222,,,
2025-01-26 14:00:00+00:00,3307.198486,3311.925537,3298.480957,3311.815674,0,0,0,3326.077148,15.76381703,3357.604782,3294.549514,0.264608359,,,
2025-01-26 15:00:00+00:00,3311.286621,3319.210449,3309.356201,3314.676758,0,0,0,3324.853015,15.64459475,3356.142205,3293.563826,0.250005958,,,
2025-01-26 16:00:00+00:00,3315.287109,3318.474609,3309.808838,3317.689453,0,0,0,3323.908777,15.46883427,3354.846445,3292.971108,0.237310225,,,
2025-01-26 17:00:00+00:00,3315.608154,3342.896729,3315.608154,3337.228271,0,0,0,3323.77373,15.33280297,3354.439336,3293.108125,0.267758692,,,
2025-01-26 18:00:00+00:00,3337.036133,3341.992188,3335.896484,3336.912842,25588736,0,0,3323.90282,15.4368799,3354.77658,3293.02906,0.251916727,,,
2025-01-26 19:00:00+00:00,3338.355225,3341.194336,3331.052002,3338.106445,171516928,0,0,3325.004919,15.63339623,3356.271712,3293.738127,0.238115249,,,
2025-01-26 20:00:00+00:00,3338.613281,3341.154297,3328.171631,3328.171631,0,0,0,3325.347192,15.62354892,3356.59429,3294.100095,0.238322087,,,
2025-01-26 21:00:00+00:00,3329.437256,3329.437256,3294.672852,3299.622803,288335872,0,0,3323.834961,16.59642498,3357.027811,3290.642111,0.321676249,,,
2025-01-26 22:00:00+00:00,3298.339111,3307.805908,3285.741943,3293.182129,540316672,0,0,3322.328064,17.95799389,3358.244052,3286.412076,0.303753157,,,
2025-01-26 23:00:00+00:00,3289.21875,3289.21875,3234.585693,3237.169922,1538119680,0,0,3317.324573,25.80917193,3368.942917,3265.706229,0.654830852,-1,,
2025-01-27 00:00:00+00:00,3233.391113,3249.438232,3211.254395,3211.254395,1415160832,0,0,3310.181787,33.66512577,3377.512039,3242.851536,0.670988691,,,
2025-01-27 01:00:00+00:00,3212.988037,3218.177734,3194.288818,3200.870361,1414603776,0,0,3303.16051,40.73560868,3384.631728,3221.689293,0.611762895,,,
2025-01-27 02:00:00+00:00,3197.699463,3197.699463,3166.154053,3166.154053,1677266944,0,0,3294.397803,49.89493647,3394.187676,3194.60793,0.702544357,,,
2025-01-27 03:00:00+00:00,3168.655518,3195.428711,3164.207764,3182.691162,675276800,0,0,3286.631653,54.61362576,3395.858904,3177.404401,0.658808943,,,
2025-01-27 04:00:00+00:00,3182.37915,3182.37915,3156.161377,3156.161377,429234176,0,0,3277.903894,60.79553882,3399.494972,3156.312816,0.679138433,-1,,
2025-01-27 05:00:00+00:00,3156.059082,3159.981201,3116.678223,3139.077881,1260584960,0,0,3270.029602,68.02098615,3406.071574,3133.98763,0.643722403,,,
2025-01-27 06:00:00+00:00,3138.921631,3146.349609,3079.246582,3079.246582,1651712000,0,0,3258.795569,79.68202498,3418.159619,3099.431519,1.055172819,-1,,
2025-01-27 07:00:00+00:00,3081.945801,3086.955566,3024.442139,3072.339355,3441649664,0,0,3246.820496,88.76917146,3424.358839,3069.282153,0.931102789,,,
2025-01-27 08:00:00+00:00,3069.698975,3071.335938,3040.013428,3062.619873,966641664,0,0,3234.589917,96.5205175,3427.630952,3041.548882,0.833811133,,,
2025-01-27 09:00:00+00:00,3064.253906,3087.141846,3061.956543,3080.76709,675450880,0,0,3223.287903,100.7601076,3424.808118,3021.767688,0.781232644,,,
2025-01-27 10:00:00+00:00,3079.637695,3079.637695,3036.209473,3042.371094,728213504,0,0,3209.815674,106.1684592,3422.152592,2997.478755,0.895669071,,,
2025-01-27 11:00:00+00:00,3036.854492,3072.862305,3036.854492,3061.999756,838756352,0,0,3197.181824,108.0507941,3413.283412,2981.080235,0.842135052,,,
2025-01-27 12:00:00+00:00,3059.381104,3116.602539,3055.346191,3107.947754,1149120512,0,0,3186.694739,105.8960661,3398.486871,2974.902607,1.026955548,,,
2025-01-27 13:00:00+00:00,3104.053467,3131.51123,3091.689453,3104.92749,1389256704,0,0,3175.0797,101.1494245,3377.378549,2972.780851,0.903623732,,,
2025-01-27 14:00:00+00:00,3101.359375,3145.113525,3085.79541,3145.113525,1580386304,0,0,3165.489734,93.82558631,3353.140907,2977.838561,1.006953472,,,
2025-01-27 15:00:00+00:00,3139.462646,3149.902588,3116.566895,3138.81543,1161809920,0,0,3155.525183,84.66364294,3324.852469,2986.197897,0.891092666,,,
2025-01-27 16:00:00+00:00,3131.467041,3131.467041,3076.804932,3076.804932,965677056,0,0,3142.956848,75.88826186,3294.733372,2991.180324,1.304754129,,,
2025-01-27 17:00:00+00:00,3082.513672,3096.5354,3071.028076,3072.789551,766095360,0,0,3131.615186,67.75656874,3267.128323,2996.102048,1.141653912,,,
2025-01-27 18:00:00+00:00,3073.298584,3084.729248,3052.062988,3052.062988,674099200,0,0,3119.559229,58.28507638,3236.129381,3002.989076,1.06155319,,,
2025-01-27 19:00:00+00:00,3053.312256,3077.157471,3053.312256,3071.841797,763101184,0,0,3111.292822,52.12528485,3215.543392,3007.042253,0.984904075,,,
2025-01-27 20:00:00+00:00,3073.366455,3147.12793,3073.366455,3147.12793,1203474432,0,0,3108.086499,47.41201819,3202.910535,3013.262463,1.619830615,,,
2025-01-27 21:00:00+00:00,3145.659424,3230.340088,3145.659424,3161.725098,1464680448,0,0,3106.129236,44.07035433,3194.269945,3017.988527,1.4361279,,,
2025-01-27 22:00:00+00:00,3158.832764,3179.078125,3149.512695,3173.094971,167931904,0,0,3106.476282,44.5921569,3195.660596,3017.291968,1.269692923,,,
2025-01-27 23:00:00+00:00,3170.762207,3177.043945,3161.831055,3177.043945,0,0,0,3106.193921,44.09931452,3194.39255,3017.995292,1.114015645,,,
2025-01-28 00:00:00+00:00,3181.684326,3201.994629,3166.295898,3167.84082,0,0,0,3106.777893,44.86647696,3196.510847,3017.044939,0.990347751,,,
2025-01-28 01:00:00+00:00,3166.502197,3175.350342,3153.454102,3167.353271,0,0,0,3108.191663,46.35851521,3200.908693,3015.474632,0.872556277,,,
2025-01-28 02:00:00+00:00,3166.720459,3197.997559,3166.720459,3191.466064,0,0,0,3113.802637,49.36452723,3212.531691,3015.073582,0.843324174,,,
2025-01-28 03:00:00+00:00,3192.179443,3215.804199,3178.760986,3203.27832,0,0,0,3120.349585,52.17870006,3224.706985,3015.992185,0.762494467,,,
2025-01-28 04:00:00+00:00,3204.607666,3222.529053,3198.033447,3212.178223,36052992,0,0,3127.827502,54.14945795,3236.126418,3019.528587,0.685048833,,,
2025-01-28 05:00:00+00:00,3213.55249,3220.794922,3209.837646,3211.532227,0,0,0,3134.365759,56.03003635,3246.425832,3022.305687,0.608407256,,,
2025-01-28 06:00:00+00:00,3212.516113,3214.969482,3194.661621,3194.661621,0,0,0,3141.980286,53.14374089,3248.267767,3035.692804,0.581377381,,,
2025-01-28 07:00:00+00:00,3194.796143,3214.27002,3190.94458,3195.626709,0,0,0,3148.661633,50.91227345,3250.48618,3046.837086,0.51887277,,,
2025-01-28 08:00:00+00:00,3196.198242,3204.43457,3184.848389,3198.227539,0,0,0,3153.175623,51.11430392,3255.40423,3050.947015,0.465209563,,,
2025-01-28 09:00:00+00:00,3198.228516,3200.349121,3185.10376,3197.062256,0,0,0,3157.782361,50.68711182,3259.156584,3056.408137,0.418368919,,,
2025-01-28 10:00:00+00:00,3195.748047,3204.927246,3190.895752,3194.921631,0,0,0,3160.272766,51.25235112,3262.777468,3057.768064,0.378606972,,,
2025-01-28 11:00:00+00:00,3194.746826,3199.293457,3180.593506,3187.526367,0,0,0,3162.708313,51.33633684,3265.380987,3060.035639,0.352803608,,,
2025-01-28 12:00:00+00:00,3186.939453,3195.152832,3168.450928,3173.530029,0,0,0,3167.544568,47.20777228,3261.960112,3073.129023,0.352309098,,,
2025-01-28 13:00:00+00:00,3174.469238,3187.560547,3172.039795,3174.82251,0,0,0,3172.646216,41.61023435,3255.866685,3089.425747,0.322678329,,,
2025-01-28 14:00:00+00:00,3174.670166,3177.1604,3159.303711,3176.334717,6465536,0,0,3178.859802,30.43365312,3239.727108,3117.992496,0.297490358,,,
2025-01-28 15:00:00+00:00,3176.77002,3211.329346,3175.47583,3175.47583,780265472,0,0,3184.041504,17.19781926,3218.437142,3149.645865,0.276106482,,,
2025-01-28 16:00:00+00:00,3181.534668,3181.534668,3156.2854,3162.552979,758384640,0,0,3184.812756,15.7392953,3216.291347,3153.334166,,,,
